numero,texte,signataire,organe,dispositif,seance,sort,discussion_commune,discussion_identique,libelleAbrev,cr,url_seance,dispositif_plaintext,scrutin_pred
6,PIONANR5L16BTC2343,PA795778,PO800520,"<p style=""text-align: justify;"">R&#x00E9;diger ainsi cet article&nbsp;:<br><br>&#x00AB;&nbsp;La loi n&#x00B0;&nbsp;2013&#x2011;907 du 11 octobre 2013 relative &#x00E0; la transparence de la vie publique est ainsi modifi&#x00E9;e&nbsp;:<br><br>&#x00AB;&nbsp;1&#x00B0;&nbsp;Apr&#x00E8;s la section 3 <i>bis</i> du chapitre I<sup>er</sup>, il est ins&#x00E9;r&#x00E9; une section 3 <i>ter</i> ainsi r&#x00E9;dig&#x00E9;e&nbsp;:<br><br>&#x00AB;&nbsp;Section 3 <i>ter</i></p><p style=""text-align: justify;"">&#x00AB;&nbsp;R&#x00E9;pertoire num&#x00E9;rique des repr&#x00E9;sentants d&#x2019;int&#x00E9;r&#x00EA;ts agissant pour le compte d&#x2019;un mandant &#x00E9;tranger<br>&nbsp;<br>&#x00AB;&nbsp;<i>Art.&nbsp;18&#x2011;10&#x2011;1</i>. &#x2013; Un r&#x00E9;pertoire num&#x00E9;rique est cr&#x00E9;&#x00E9; pour l&#x2019;inscription des repr&#x00E9;sentants d&#x2019;int&#x00E9;r&#x00EA;ts agissant pour le compte d&#x2019;un mandant &#x00E9;tranger. Il recense toute personne physique ou morale exer&#x00E7;ant, pour le compte d&#x2019;une entit&#x00E9; &#x00E9;trang&#x00E8;re et aux fins de promouvoir ses int&#x00E9;r&#x00EA;ts, une activit&#x00E9; visant &#x00E0; influencer la d&#x00E9;cision publique, la conduite des politiques publiques ou les r&#x00E9;sultats de tout scrutin pr&#x00E9;vu par le code &#x00E9;lectoral.<br>&nbsp;<br>&#x00AB;&nbsp;<i>Art.&nbsp;18&#x2011;10&#x2011;2</i>. &#x2013; Le r&#x00E9;pertoire num&#x00E9;rique des repr&#x00E9;sentants d&#x2019;int&#x00E9;r&#x00EA;ts agissant pour le compte d&#x2019;un mandant &#x00E9;tranger est rendu public par la Haute Autorit&#x00E9; pour la transparence de la vie publique.<br>&nbsp;<br>&#x00AB;&nbsp;<i>Art.&nbsp;18&#x2011;10&#x2011;3</i>. &#x2013; Pour l&#x2019;application de la pr&#x00E9;sente section, les obligations pr&#x00E9;vues aux articles 18&#x2011;3 et 18&#x2011;5 sont &#x00E9;galement applicables aux repr&#x00E9;sentants d&#x2019;int&#x00E9;r&#x00EA;ts agissant pour le compte d&#x2019;un mandat &#x00E9;tranger.<br>&nbsp;<br>&#x00AB;&nbsp;<i>Art.&nbsp;18&#x2011;10&#x2011;4.</i> &#x2013; La Haute Autorit&#x00E9; pour la transparence de la vie publique s&#x2019;assure du respect des obligations pr&#x00E9;vues &#x00E0; l&#x2019;article&nbsp;18&#x2011;10&#x2011;3. Aux fins de contr&#x00F4;ler leur respect, elle peut faire usage des dispositions de l&#x2019;article&nbsp;18&#x2011;6.<br>&nbsp;<br>&#x00AB;&nbsp;Lorsqu&#x2019;elle constate un manquement &#x00E0; l&#x2019;article&nbsp;18&#x2011;10&#x2011;3, elle adresse au repr&#x00E9;sentant d&#x2019;int&#x00E9;r&#x00EA;ts agissant pour le compte d&#x2019;un mandant &#x00E9;tranger concern&#x00E9; une mise en demeure, qu&#x2019;elle peut rendre publique, de respecter les obligations auxquelles il est assujetti, apr&#x00E8;s l&#x2019;avoir mis en &#x00E9;tat de pr&#x00E9;senter ses observations.<br>&nbsp;<br>&#x00AB;&nbsp;<i>Art.&nbsp;18&#x2011;10&#x2011;5</i>. &#x2013; Le fait, pour un repr&#x00E9;sentant d&#x2019;int&#x00E9;r&#x00EA;ts agissant pour le compte d&#x2019;un mandant &#x00E9;tranger, de ne pas communiquer, de sa propre initiative ou &#x00E0; la demande de la Haute Autorit&#x00E9; pour la transparence de la vie publique, les informations qu&#x2019;il est tenu de communiquer &#x00E0; cette derni&#x00E8;re en application de l&#x2019;article&nbsp;18&#x2011;10&#x2011;3 est puni de deux ans d&#x2019;emprisonnement et de 30 000&nbsp;&#x20AC; d&#x2019;amende.<br>&nbsp;<br>&#x00AB;&nbsp;<i>Art.&nbsp;18&#x2011;10&#x2011;6</i>. &#x2013; La communication des informations &#x00E0; la Haute Autorit&#x00E9; pour la transparence de la vie publique en application de la pr&#x00E9;sente section dispense le repr&#x00E9;sentant d&#x2019;int&#x00E9;r&#x00EA;ts de l&#x2019;obligation de communiquer ces m&#x00EA;mes informations au titre de l&#x2019;article&nbsp;18&#x2011;2.<br>&nbsp;<br>&#x00AB;&nbsp;<i>Art.&nbsp;18&#x2011;10&#x2011;7</i>. &#x2013; Un d&#x00E9;cret en Conseil d&#x2019;&#x00C9;tat, pris apr&#x00E8;s avis de la Haute Autorit&#x00E9; pour la transparence de la vie publique, d&#x00E9;finit les modalit&#x00E9;s de mise en &#x0153;uvre des dispositions de la pr&#x00E9;sente section.&nbsp;&#x00BB;<br>&nbsp;<br>&#x00AB;&nbsp;2&#x00B0;&nbsp;&#x00C0; la seconde phrase du 5&#x00B0;&nbsp;du I de l&#x2019;article&nbsp;20, apr&#x00E8;s la r&#x00E9;f&#x00E9;rence&nbsp;: &#x00AB;&nbsp;18&#x2011;2,&nbsp;&#x00BB; sont ins&#x00E9;r&#x00E9;s les mots&nbsp;: &#x00AB;&nbsp;les relations avec les repr&#x00E9;sentants d&#x2019;int&#x00E9;r&#x00EA;ts agissant pour le compte d&#x2019;un mandant &#x00E9;tranger, au sens de l&#x2019;article&nbsp;18&#x2011;10&#x2011;2,&nbsp;&#x00BB;.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28180,Rejeté,,,RN,CRSANR5L16S2024O1N158,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N158,"Rédiger ainsi cet article :« La loi n° 2013‑907 du 11 octobre 2013 relative à la transparence de la vie publique est ainsi modifiée :« 1° Après la section 3 bis du chapitre Ier, il est inséré une section 3 ter ainsi rédigée :« Section 3 ter« Répertoire numérique des représentants d’intérêts agissant pour le compte d’un mandant étranger « Art. 18‑10‑1. – Un répertoire numérique est créé pour l’inscription des représentants d’intérêts agissant pour le compte d’un mandant étranger. Il recense toute personne physique ou morale exerçant, pour le compte d’une entité étrangère et aux fins de promouvoir ses intérêts, une activité visant à influencer la décision publique, la conduite des politiques publiques ou les résultats de tout scrutin prévu par le code électoral. « Art. 18‑10‑2. – Le répertoire numérique des représentants d’intérêts agissant pour le compte d’un mandant étranger est rendu public par la Haute Autorité pour la transparence de la vie publique. « Art. 18‑10‑3. – Pour l’application de la présente section, les obligations prévues aux articles 18‑3 et 18‑5 sont également applicables aux représentants d’intérêts agissant pour le compte d’un mandat étranger. « Art. 18‑10‑4. – La Haute Autorité pour la transparence de la vie publique s’assure du respect des obligations prévues à l’article 18‑10‑3. Aux fins de contrôler leur respect, elle peut faire usage des dispositions de l’article 18‑6. « Lorsqu’elle constate un manquement à l’article 18‑10‑3, elle adresse au représentant d’intérêts agissant pour le compte d’un mandant étranger concerné une mise en demeure, qu’elle peut rendre publique, de respecter les obligations auxquelles il est assujetti, après l’avoir mis en état de présenter ses observations. « Art. 18‑10‑5. – Le fait, pour un représentant d’intérêts agissant pour le compte d’un mandant étranger, de ne pas communiquer, de sa propre initiative ou à la demande de la Haute Autorité pour la transparence de la vie publique, les informations qu’il est tenu de communiquer à cette dernière en application de l’article 18‑10‑3 est puni de deux ans d’emprisonnement et de 30 000 € d’amende. « Art. 18‑10‑6. – La communication des informations à la Haute Autorité pour la transparence de la vie publique en application de la présente section dispense le représentant d’intérêts de l’obligation de communiquer ces mêmes informations au titre de l’article 18‑2. « Art. 18‑10‑7. – Un décret en Conseil d’État, pris après avis de la Haute Autorité pour la transparence de la vie publique, définit les modalités de mise en œuvre des dispositions de la présente section. » « 2° À la seconde phrase du 5° du I de l’article 20, après la référence : « 18‑2, » sont insérés les mots : « les relations avec les représentants d’intérêts agissant pour le compte d’un mandant étranger, au sens de l’article 18‑10‑2, ». »",VTANR5L16V3571
2,PRJLANR5L16BTC0748,PA793314,PO800520,"<p style=""text-align: justify;"">Compl&#233;ter cet article par l&#8217;alin&#233;a suivant&#160;:</p><p style=""text-align: justify;"">&#171;&#160;VII.&#160;&#8211;&#160;L&#8217;Autorit&#233; de r&#233;gulation des transports est garante des obligations qui incombent aux diff&#233;rentes compagnies ferroviaires &#224; la suite de l&#8217;ouverture &#224; la concurrence du r&#233;seau ferroviaire.&#160;&#187;</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,Compléter cet article par l’alinéa suivant :« VII. – L’Autorité de régulation des transports est garante des obligations qui incombent aux différentes compagnies ferroviaires à la suite de l’ouverture à la concurrence du réseau ferroviaire. »,VTANR5L16V884
38,PRJLANR5L16BTC0748,PA793852,PO800520,"<p style=""text-align: justify;"">&#192; l&#8217;alin&#233;a&#160;9, substituer aux mots&#160;:</p><p>&#171;&#160;&#233;mission nulle&#160;&#187;,</p><p>les mots&#160;:</p><p>&#171;&#160;faible &#233;mission&#160;&#187;.</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,"À l’alinéa 9, substituer aux mots :« émission nulle »,les mots :« faible émission ».",
39,PRJLANR5L16BTC0748,PA793852,PO800520,"<p>&#192; l&#8217;alin&#233;a&#160;9, apr&#232;s le mot&#160;:&#160;</p><p>&#171;&#160;nulle&#160;&#187;,</p><p>ins&#233;rer les mots&#160;:&#160;</p><p>&#171;&#160;et &#224; faible &#233;mission&#160;&#187;.</p><p>&#160;</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,"À l’alinéa 9, après le mot : « nulle »,insérer les mots : « et à faible émission ». ",
1,PRJLANR5L16BTC0748,PA793314,PO800520,"<p style=""text-align: justify;"">Compl&#233;ter l&#8217;alin&#233;a&#160;10 par la phrase suivante&#160;:</p><p style=""text-align: justify;"">&#171;&#160;Dans le cas d&#8217;un billet non direct, la compagnie ferroviaire responsable du retard prend le prix des billets des correspondances impact&#233;es dans le calcul des indemnit&#233;s.&#160;&#187;</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,"Compléter l’alinéa 10 par la phrase suivante :« Dans le cas d’un billet non direct, la compagnie ferroviaire responsable du retard prend le prix des billets des correspondances impactées dans le calcul des indemnités. »",VTANR5L16V882
40,PRJLANR5L16BTC0748,PA793852,PO800520,"<p>&#192; l&#8217;alin&#233;a&#160;15, apr&#232;s le mot&#160;:</p><p>&#171;&#160;transports&#160;&#187;,</p><p>ins&#233;rer les mots&#160;:&#160;</p><p>&#171;&#160;et des organisations repr&#233;sentatives des entreprises de transport de marchandises par route et des entreprises de transport de personnes utilisant des v&#233;hicules dont le poids total autoris&#233; en charge est sup&#233;rieur &#224; 3,5 tonnes&#160;&#187;.</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,"À l’alinéa 15, après le mot :« transports »,insérer les mots : « et des organisations représentatives des entreprises de transport de marchandises par route et des entreprises de transport de personnes utilisant des véhicules dont le poids total autorisé en charge est supérieur à 3,5 tonnes ».",
77,PRJLANR5L16BTC0748,PA794946,PO800520,"<p style=""text-align: justify;"">Supprimer cet article.&#160;</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,Supprimer cet article. ,
78,PRJLANR5L16BTC0748,PA794946,PO800520,<p>Supprimer cet article.&#160;</p>,RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,Supprimer cet article. ,VTANR5L16V884
35,PRJLANR5L16BTC0748,PA793852,PO800520,"<p style=""text-align: justify;"">Supprimer l&#8217;alin&#233;a&#160;3.&#160;</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,Supprimer l’alinéa 3. ,
87,PRJLANR5L16BTC0748,PA794946,PO800520,"<p style=""text-align: justify;"">Supprimer l&#8217;alin&#233;a&#160;11.</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,Supprimer l’alinéa 11.,
37,PRJLANR5L16BTC0748,PA793852,PO800520,<p>Supprimer l&#8217;alin&#233;a&#160;13.</p>,RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,Supprimer l’alinéa 13.,
36,PRJLANR5L16BTC0748,PA793852,PO800520,"<p>Compl&#233;ter l&#8217;alin&#233;a&#160;11 par les mots&#160;:&#160;</p><p>&#171;&#160;, &#224; condition que ces modulations n&#8217;aient pas pour effet de d&#233;tourner les v&#233;hicules les plus polluants, entra&#238;nant ainsi des cons&#233;quences n&#233;gatives en termes de s&#233;curit&#233; routi&#232;re et de sant&#233; publique&#160;&#187;.</p>",RUANR5L16S2023IDS26738,Rejeté,,,RN,CRSANR5L16S2023O1N126,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N126,"Compléter l’alinéa 11 par les mots : « , à condition que ces modulations n’aient pas pour effet de détourner les véhicules les plus polluants, entraînant ainsi des conséquences négatives en termes de sécurité routière et de santé publique ».",
20,PIONANR5L16B1221,PA793382,PO800520,"<p style=""text-align: justify;"">&#x00C0; l&#x2019;alin&#x00E9;a&nbsp;2, substituer aux mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;victimes de l&#x2019;&nbsp;&#x00BB;</p><p style=""text-align: justify;"">les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;femmes atteintes d&#x2019;&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS27637,Rejeté,,,RN,CRSANR5L16S2024O1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N016,"À l’alinéa 2, substituer aux mots : « victimes de l’ »les mots :« femmes atteintes d’ ».",
21,PIONANR5L16B1221,PA793382,PO800520,"<p style=""text-align: justify;"">Substituer au mot&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;victimes&nbsp;&#x00BB;</p><p style=""text-align: justify;"">le mot&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;atteintes&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS27637,Rejeté,,,RN,CRSANR5L16S2024O1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N016,Substituer au mot : « victimes »le mot : « atteintes ».,
1200,PIONANR5L16BTC1070,PA793548,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;9, ins&#x00E9;rer les sept alin&#x00E9;as suivants&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;<i>b</i> <i>bis</i>)&nbsp;Apr&#x00E8;s le troisi&#x00E8;me alin&#x00E9;a, sont ins&#x00E9;r&#x00E9;s six alin&#x00E9;as ainsi r&#x00E9;dig&#x00E9;s&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Les &#x00E9;tablissements mentionn&#x00E9;s&nbsp;au 6&#x00B0;&nbsp;de&nbsp;l&#x2019;article L.&nbsp;312&#x2011;1 sont&nbsp;&#x00E9;valu&#x00E9;s mensuellement sur la base des indicateurs de qualit&#x00E9; de vie suivants&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x2013; le nombre de douches hebdomadaires par r&#x00E9;sident&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x2013; la dur&#x00E9;e moyenne d&#x2019;un repas et l&#x2019;&#x00E9;tat nutritionnel des r&#x00E9;sidents&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x2013; le nombre de r&#x00E9;sidents ne quittant pas la chambre&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x2013; le nombre de protections individuelles utilis&#x00E9;es par r&#x00E9;sident&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x2013; et tout autre indicateur de qualit&#x00E9; de vie et d&#x2019;encadrement fix&#x00E9; par le conseil de vie sociale tel que d&#x00E9;fini &#x00E0; l&#x2019;article D.&nbsp;311&#x2011;3 et suivants du&nbsp;pr&#x00E9;sent code.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS27838,Rejeté,,,RN,CRSANR5L16S2024O1N057,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N057,"Après l’alinéa 9, insérer les sept alinéas suivants :« b bis) Après le troisième alinéa, sont insérés six alinéas ainsi rédigés :« Les établissements mentionnés au 6° de l’article L. 312‑1 sont évalués mensuellement sur la base des indicateurs de qualité de vie suivants : « – le nombre de douches hebdomadaires par résident ;« – la durée moyenne d’un repas et l’état nutritionnel des résidents ;« – le nombre de résidents ne quittant pas la chambre ;« – le nombre de protections individuelles utilisées par résident ;« – et tout autre indicateur de qualité de vie et d’encadrement fixé par le conseil de vie sociale tel que défini à l’article D. 311‑3 et suivants du présent code. »",VTANR5L16V3004
935,PIONANR5L16BTC1070,PA793548,PO800520,"<p style=""text-align: justify;"">Compl&#233;ter l&#8217;alin&#233;a&#160;17 par la phrase suivante&#160;:&#160;</p><p style=""text-align: justify;"">&#171;&#160;Les &#233;tablissements de sant&#233; sont tenus de respecter la confidentialit&#233; des &#233;changes entre les r&#233;sidents et leurs proches lors de ces visites&#160;&#187;.</p>",RUANR5L16S2023IDS27002,Rejeté,,,RN,CRSANR5L16S2023O1N215,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N215,Compléter l’alinéa 17 par la phrase suivante : « Les établissements de santé sont tenus de respecter la confidentialité des échanges entre les résidents et leurs proches lors de ces visites ».,
873,PIONANR5L16BTC1070,PA794762,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;18, ins&#x00E9;rer les deux alin&#x00E9;as suivants&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;6&#x00B0;&nbsp;Apr&#x00E8;s le m&#x00EA;me alin&#x00E9;a du m&#x00EA;me article L. 313-5, il est ins&#x00E9;r&#x00E9; un alin&#x00E9;a ainsi r&#x00E9;dig&#x00E9;&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x00AB;&nbsp;Les &#x00E9;valuations&nbsp;sont affich&#x00E9;es &#x00E0; la vue du public dans tous les &#x00E9;tablissements concern&#x00E9;s.&nbsp;&#x00BB;&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS27838,Rejeté,,,RN,CRSANR5L16S2024O1N057,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N057,"Après l’alinéa 18, insérer les deux alinéas suivants :« 6° Après le même alinéa du même article L. 313-5, il est inséré un alinéa ainsi rédigé :« « Les évaluations sont affichées à la vue du public dans tous les établissements concernés. » »",VTANR5L16V3006
885,PIONANR5L16BTC1070,PA795912,PO800520,"<p style=""text-align: justify;"">Compl&#233;ter cet article par l&#8217;alin&#233;a suivant&#160;:</p><p style=""text-align: justify;"">&#171;&#160;Pour le patient ou le r&#233;sident, ou pour la famille et les proches d&#233;sign&#233;s, ce droit s&#8217;exerce au moyen d&#8217;un recours amiable voire, le cas &#233;ch&#233;ant, d&#8217;un recours contentieux tel que pr&#233;vu aux articles 484 &#224; 492 du code de proc&#233;dure civile.&#160;&#187;</p>",RUANR5L16S2023IDS27002,Rejeté,,,RN,CRSANR5L16S2023O1N215,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N215,"Compléter cet article par l’alinéa suivant :« Pour le patient ou le résident, ou pour la famille et les proches désignés, ce droit s’exerce au moyen d’un recours amiable voire, le cas échéant, d’un recours contentieux tel que prévu aux articles 484 à 492 du code de procédure civile. »",VTANR5L16V1430
